,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
40,0.7211600303649902,0.024209619745679988,4.259139823913574,0.12088506579126584,0.05,200,"{'learning_rate': 0.05, 'n_estimators': 200}",0.8849887346112681,0.8766456467806532,0.8824682942519415,0.8796367207232362,0.8774364484907403,0.8802351689715678,0.0031195794910079473,9
41,1.3919705390930175,0.042700565602726656,4.440470027923584,0.2699273166904118,0.05,400,"{'learning_rate': 0.05, 'n_estimators': 400}",0.874331017262384,0.8677123814975193,0.8716005844571769,0.8718271012570288,0.864131164179219,0.8699204497306656,0.0035861587029154124,22
42,1.9937405586242676,0.04616719874133366,4.406897497177124,0.22450586271922005,0.05,600,"{'learning_rate': 0.05, 'n_estimators': 600}",0.8678666106887083,0.8606745717936891,0.8633364772769221,0.8658303957580542,0.8583229857917898,0.8632062082618326,0.0034315514191342717,32
43,2.619841289520264,0.0766755537990541,4.212498617172241,0.05269563085143581,0.05,800,"{'learning_rate': 0.05, 'n_estimators': 800}",0.8607805539903275,0.8590612011209077,0.8594902093894391,0.8593869229733182,0.8532252114012394,0.8583888197750464,0.002647436864061184,40
44,3.493188190460205,0.345766157541399,4.329213953018188,0.12920537888418265,0.05,1000,"{'learning_rate': 0.05, 'n_estimators': 1000}",0.854975341435602,0.8520162439149521,0.8515389588630374,0.8587418542040774,0.8448918969451472,0.8524328590725633,0.00456303345850319,49
45,4.203432369232178,0.269204763443024,4.47501163482666,0.1238019037418902,0.05,1200,"{'learning_rate': 0.05, 'n_estimators': 1200}",0.8514435397612304,0.8506562761386796,0.8489158367780818,0.8495562728557292,0.8441944332248718,0.8489532717517185,0.0025342933742760476,55
46,4.545909738540649,0.1616164999990443,4.535964918136597,0.36771422663851255,0.05,1400,"{'learning_rate': 0.05, 'n_estimators': 1400}",0.8461371367338467,0.8450301200013797,0.8428757209127267,0.8484614660826263,0.8412574107099858,0.8447523708881131,0.002509528639254984,60
47,5.208142375946045,0.3559957066406248,4.247305965423584,0.1111516426849128,0.05,1600,"{'learning_rate': 0.05, 'n_estimators': 1600}",0.8463907221617261,0.8421355299090671,0.8411358818103927,0.8463822068322694,0.8381891295885406,0.8428466940603991,0.0031681390612624026,62
48,5.92349681854248,0.24746015306834607,4.226713991165161,0.04343166226254538,0.05,1800,"{'learning_rate': 0.05, 'n_estimators': 1800}",0.844684235232846,0.8395956118432139,0.8378236595756504,0.8401479220861507,0.8299885680020724,0.8384479993479866,0.004796856650226122,67
49,6.3836767196655275,0.5737535717958504,4.184343481063843,0.04846724911027438,0.05,2000,"{'learning_rate': 0.05, 'n_estimators': 2000}",0.8429066918620538,0.8376992688650992,0.835856660160588,0.8372615113035355,0.8281610351898117,0.8363770334762176,0.004752693180002127,69
50,0.759591007232666,0.0705109597921524,4.430996561050415,0.22085423423413275,0.060000000000000005,200,"{'learning_rate': 0.060000000000000005, 'n_estimators': 200}",0.8787892065573673,0.8760896210524706,0.8794722137221298,0.8777749955794109,0.8739050960009118,0.8772062265824581,0.002005407316035044,14
51,1.3088862895965576,0.046887602757634574,4.199571418762207,0.05203760089869073,0.060000000000000005,400,"{'learning_rate': 0.060000000000000005, 'n_estimators': 400}",0.8700790048666368,0.861938899315474,0.8690816151252061,0.8700673951722804,0.8621049135241579,0.866654365600751,0.0038000421496701977,27
52,2.0165130615234377,0.09155475681852644,4.375796890258789,0.3492383037051751,0.060000000000000005,600,"{'learning_rate': 0.060000000000000005, 'n_estimators': 600}",0.8628641553465631,0.8582029543376983,0.8630800015163853,0.8625250698536064,0.8555462547927744,0.8604436871694056,0.003037982913631389,38
53,2.8178468704223634,0.34196903141933666,4.255153703689575,0.09107495115727483,0.060000000000000005,800,"{'learning_rate': 0.060000000000000005, 'n_estimators': 800}",0.8548448011356173,0.8531640856338087,0.8566801733883042,0.858158418151419,0.8478382545148785,0.8541371465648057,0.0035710299416833735,45
54,3.4620776176452637,0.2590168025574674,4.385155487060547,0.26316896183742366,0.060000000000000005,1000,"{'learning_rate': 0.060000000000000005, 'n_estimators': 1000}",0.8513629705068421,0.8484471183239557,0.8505371409262934,0.8528930367258919,0.8428076251031076,0.8492095783172182,0.003508097388863761,54
55,3.8840628623962403,0.36655450129223155,4.2530272006988525,0.08639319500103804,0.060000000000000005,1200,"{'learning_rate': 0.060000000000000005, 'n_estimators': 1200}",0.8459132993918914,0.8481410808971163,0.8475442802761142,0.8510560829664332,0.8397169168914043,0.8464743320845919,0.0037654402041527243,58
56,4.405788850784302,0.17025619328342784,4.359511995315552,0.3999909082660221,0.060000000000000005,1400,"{'learning_rate': 0.060000000000000005, 'n_estimators': 1400}",0.8432036445123315,0.8405157801260477,0.8410289032758593,0.844362490034164,0.8369151496281331,0.8412051935153071,0.002564105041498405,64
57,5.070115375518799,0.31933597152942145,4.199449443817139,0.024391288191215114,0.060000000000000005,1600,"{'learning_rate': 0.060000000000000005, 'n_estimators': 1600}",0.8395745151709151,0.8369314490487574,0.8365018415571731,0.8408303005013466,0.8324611100561122,0.8372598432668609,0.002891923950211153,68
58,5.9066980361938475,0.45676283124179473,4.252591180801391,0.10185215668379366,0.060000000000000005,1800,"{'learning_rate': 0.060000000000000005, 'n_estimators': 1800}",0.8372145393892249,0.835955345065134,0.8290310920448977,0.8376033620897144,0.8271770349551826,0.8333962747088307,0.0043945724090360735,72
59,6.672956848144532,0.43869037011994233,4.468150472640991,0.33779291450537613,0.060000000000000005,2000,"{'learning_rate': 0.060000000000000005, 'n_estimators': 2000}",0.832047333285792,0.8347281246589103,0.8266163686859248,0.8346838390280823,0.8219149642207357,0.8299981259758891,0.0050060329858289225,75
60,0.6899171352386475,0.06806069270159726,4.349117851257324,0.12548317803789522,0.06999999999999999,200,"{'learning_rate': 0.06999999999999999, 'n_estimators': 200}",0.8782250165812017,0.8758975818573845,0.8792010427996438,0.8743823197707201,0.8727349178191539,0.8760881757656207,0.0023852312010108545,15
61,1.3912485122680665,0.05591078206394299,4.5487744331359865,0.47894998307016573,0.06999999999999999,400,"{'learning_rate': 0.06999999999999999, 'n_estimators': 400}",0.8681084399980097,0.8614319954145853,0.8664785933381981,0.8675707550371459,0.8602675638237152,0.8647714695223307,0.003265666759791409,30
62,1.9980327129364013,0.06491331670808427,4.574028062820434,0.588066172508992,0.06999999999999999,600,"{'learning_rate': 0.06999999999999999, 'n_estimators': 600}",0.8604428972374495,0.8588837048774707,0.8588170738343174,0.8616578026545914,0.8512609240856992,0.8582124805379057,0.003632773469888573,41
63,2.6365890979766844,0.10556609962075084,4.256338596343994,0.09231940342119381,0.06999999999999999,800,"{'learning_rate': 0.06999999999999999, 'n_estimators': 800}",0.8518114697468167,0.8504258040803979,0.8543977234127713,0.8532597880547474,0.8432385162614848,0.8506266603112435,0.003928945602916689,52
64,3.454539108276367,0.41661465366130435,4.242920303344727,0.0329482346163772,0.06999999999999999,1000,"{'learning_rate': 0.06999999999999999, 'n_estimators': 1000}",0.8429323827026177,0.8458621529062939,0.8459539699262841,0.8453669118233264,0.8413351012363306,0.8442901037189705,0.0018425390702758366,61
65,4.085282993316651,0.4958856793116386,4.262731122970581,0.056313002177127126,0.06999999999999999,1200,"{'learning_rate': 0.06999999999999999, 'n_estimators': 1200}",0.8390180124206723,0.8429725015113301,0.8401514889044539,0.8446096266027325,0.8341971315412382,0.8401897521960853,0.003593464178636039,66
66,4.45829291343689,0.20480379944850866,4.650002765655517,0.5555258854170086,0.06999999999999999,1400,"{'learning_rate': 0.06999999999999999, 'n_estimators': 1400}",0.8360989922939598,0.8405618043318415,0.8364107728245374,0.8360080382625468,0.8260393595546043,0.8350237934534979,0.004804958254524169,71
67,5.383030033111572,0.5644212563639502,4.253920555114746,0.05539822009864884,0.06999999999999999,1600,"{'learning_rate': 0.06999999999999999, 'n_estimators': 1600}",0.8295619399684503,0.8324019957535249,0.8310953345607548,0.831597366471801,0.8261426552491664,0.8301598584007394,0.0022119743498404116,74
68,5.809990453720093,0.316615623299404,4.296933937072754,0.1393974469654775,0.06999999999999999,1800,"{'learning_rate': 0.06999999999999999, 'n_estimators': 1800}",0.8254968242822782,0.8309474096256801,0.8299864137680648,0.8302770927851185,0.8237914430158131,0.8280998366953909,0.0028895057863155666,76
69,6.623329305648804,0.46537630911612576,4.274319791793824,0.09282870616074872,0.06999999999999999,2000,"{'learning_rate': 0.06999999999999999, 'n_estimators': 2000}",0.8227067504476978,0.8300502155073802,0.8208230992849473,0.8226543288857334,0.817435649083692,0.8227340086418902,0.004129362259471475,79
70,0.6674291133880615,0.026877482405449463,4.261127853393555,0.028455885330706598,0.08,200,"{'learning_rate': 0.08, 'n_estimators': 200}",0.8721650862129344,0.8727405957818476,0.8784318194957503,0.8745288504983072,0.8701118277969109,0.8735956359571502,0.0027990729239611174,18
71,1.395528793334961,0.01652324838342737,4.443784236907959,0.47822413284576487,0.08,400,"{'learning_rate': 0.08, 'n_estimators': 400}",0.8675107817487598,0.8581821640298715,0.8616728172739567,0.8627768414791577,0.8597406170335901,0.8619766443130672,0.0031861325190762455,34
72,1.994990634918213,0.11620831808410224,4.556734991073609,0.6601962304019269,0.08,600,"{'learning_rate': 0.08, 'n_estimators': 600}",0.8552721363495364,0.8539794474992302,0.8537871507248413,0.8574037699551886,0.8501343253147517,0.8541153659687097,0.002371775801266535,46
73,2.79267258644104,0.32021209899519953,4.439055776596069,0.27107783766233406,0.08,800,"{'learning_rate': 0.08, 'n_estimators': 800}",0.8482211917412635,0.8494476451112942,0.8464352464437366,0.846708366907992,0.8426729417876413,0.8466970783983856,0.0022869585736937452,57
74,3.30456223487854,0.3104701798864388,4.447906494140625,0.46869207858198564,0.08,1000,"{'learning_rate': 0.08, 'n_estimators': 1000}",0.8424084059219326,0.8413650321215146,0.8381850942972848,0.8430420693902453,0.8387860381746683,0.8407573279811291,0.0019399884340242245,65
75,3.8745545864105226,0.16982743803017,4.441885948181152,0.4642802554371627,0.08,1200,"{'learning_rate': 0.08, 'n_estimators': 1200}",0.8385163342047446,0.8391081596597865,0.8321255509255596,0.8355858363919142,0.8316436230610234,0.8353959008486058,0.0031089812651817865,70
76,4.591516971588135,0.5781300707828206,4.298664617538452,0.09198922410801327,0.08,1400,"{'learning_rate': 0.08, 'n_estimators': 1400}",0.8329363393833167,0.8314393228848738,0.8273067044897747,0.8320982927600193,0.8300979175906411,0.8307757154217251,0.0019672990789472333,73
77,5.120465183258057,0.10500733488791297,4.449407863616943,0.5571429600905036,0.08,1600,"{'learning_rate': 0.08, 'n_estimators': 1600}",0.8276997866951231,0.8315699726676435,0.8238236845270377,0.8288529892390557,0.8231258637327982,0.8270144593723316,0.003159265330899695,77
78,5.914896535873413,0.23249414439281624,4.378205394744873,0.31329649167488366,0.08,1800,"{'learning_rate': 0.08, 'n_estimators': 1800}",0.8259706760545805,0.8266139089393774,0.8217094488178249,0.8227095275245754,0.8204116582828047,0.8234830439238326,0.002415284924781259,78
79,6.223280000686645,0.38346981765002913,4.351382827758789,0.2899567436268723,0.08,2000,"{'learning_rate': 0.08, 'n_estimators': 2000}",0.8272025207538185,0.8241029194682125,0.8164178502433007,0.822732951094351,0.818123434442736,0.8217159352004838,0.003944880281194132,80
